Cell_ID,AP12AHPDepthPercentChangeTest,AP12AmplitudeChangePercentTest,AP12AmplitudeDropTest,AP12HalfWidthChangePercentTest,AP12RateOfChangePeakToTroughPercentChangeTest,AP1AHPDepthTest,AP1AmplitudeTest,AP1DelayMeanStrongStimTest,AP1DelayMeanTest,AP1DelaySDStrongStimTest,AP1DelaySDTest,AP1RateOfChangePeakToTroughTest,AP1SSAmplitudeChangeTest,AP1WidthHalfHeightTest,AP1WidthPeakToTroughTest,AP2AHPDepthTest,AP2AmplitudeTest,AP2DelayMeanStrongStimTest,AP2DelayMeanTest,AP2DelaySDStrongStimTest,AP2DelaySDTest,AP2RateOfChangePeakToTroughTest,AP2WidthHalfHeightTest,AP2WidthPeakToTroughTest,AccommodationAtSSMeanTest,AccommodationRateMeanAtSSTest,AccommodationRateToSSTest,Burst1ISIMeanStrongStimTest,Burst1ISIMeanTest,Burst1ISISDStrongStimTest,Burst1ISISDTest,ISIBurstMeanChangeTest,ISICVTest,ISIMedianTest,InitialAccommodationMeanTest,InputResistanceTest,SSAccommodationMeanTest,SpikeRateStrongStimTest
NMLCL000222,-0.03823781514717234,-0.04506336074558004,0.8420371922380813,-0.05815123943209301,-0.14987635380807868,1.2132988107191176,0.931894344853469,-0.3398474951258146,-0.40462923273744283,-0.12059078332792827,-0.12059078332792827,-0.015901741304644147,1.312743302679269,-0.1332422687871852,-0.39498295087026053,1.1713763407466455,0.7656489086196078,-0.2987043870005635,-0.3636613264837796,-0.1720165140865197,-0.17146165315955056,-0.22174927911283498,-0.10056524899802276,-0.3562498447525503,-1.2591087537680117,-0.057602801419028675,-0.051631664288167296,-0.2319579388571894,-0.2394495977914441,-0.15436027506944197,-0.1761449941738876,-0.02960857290724933,-0.07329192642514988,0.2563083185163763,-0.07300777659639887,-0.374258007397197,-0.07266058947013411,-0.3539603845030654
NMLCL000223,-0.0247643391641856,-0.04496788796152555,0.7975890201791632,-0.06485441663954025,0.1724269089736948,1.1162604580398279,1.0700994954625525,-0.341048085217548,-0.41228088466339124,-0.12059078332792827,-0.12059078332792827,-0.03343436275132928,1.0898719482618717,-0.14427082204960157,-0.4206731821731825,1.2301301106160782,0.9174293905105249,-0.2955465539951117,-0.3645432868836312,-0.1720165140865197,-0.17146165315955056,-0.32997229296018415,-0.12027331198221966,-0.3903595222471302,-1.2555494994926284,-0.05760216764246207,-0.052450880148739124,-0.22434372280998477,-0.24146095122911468,-0.15436027506944197,-0.1761449941738876,-0.034927524869931795,-0.07345579870324936,0.26308433496457856,-0.07300777659639887,-0.19914520493976431,-0.07266058947013411,-0.3539603845030654
NMLCL000224,-0.03830054144464312,-0.044769258650690105,0.5468128657426017,-0.05807432403097486,-0.020554584458965075,0.9478083631497404,0.9330030753027108,-0.34022662883899335,-0.3928966997843221,-0.12059078332792827,-0.12059078332792827,-0.028746943708234753,0.8033093867954872,-0.13691845320799073,-0.42352765231794925,0.9078519692579735,0.8365058675004062,-0.30146122533865394,-0.37257892608227855,-0.1720165140865197,-0.17146165315955056,-0.2898912598820426,-0.10450686159486215,-0.38646127339061187,-1.3327412451223704,-0.05760080493327902,-0.0579238019388261,-0.2388048308066151,-0.2978332083876287,-0.15436027506944197,-0.1761449941738876,-0.05822552608003769,-0.0745743217933021,0.15541307883740327,-0.14646161143168032,-0.33965202353301704,-0.1334655442390139,-0.3109704703766774
NMLCL000225,-0.0403732833897306,-0.04471170779455534,0.48811876570987595,-0.05807432403097486,-0.03303955741851663,0.9157935685356648,0.9298890465584994,-0.34022662883899335,-0.3939169200411142,-0.12059078332792827,-0.12059078332792827,-0.021699403486643166,0.7555449746093572,-0.13691845320799073,-0.41210977173887153,0.8544374075450908,0.8471843532081024,-0.3021629660065336,-0.3744898402819548,-0.1720165140865197,-0.17146165315955056,-0.2573444260290762,-0.10450686159486215,-0.37379196460690506,-1.3339896945647327,-0.057600697742019404,-0.05885158092436219,-0.24039850393277432,-0.3021277197815763,-0.15436027506944197,-0.1761449941738876,-0.058691791627927266,-0.07464551758975832,0.1472534778788358,-0.14646161143168032,-0.3471326191262994,-0.1334655442390139,-0.29664049900121475
NMLCL000226,-0.033267001172567805,-0.04492259550723737,0.6666766682389064,-0.058361920748199216,-0.33633153643152264,0.8006359631830318,0.8361450106814844,-0.3347291899978966,-0.3699417440064789,-0.12059078332792827,-0.12059078332792827,0.018113689752681537,1.0135998502729375,-0.12221371552476899,-0.3036399062376393,0.8120325789983187,0.7091822926838982,-0.2922884723228226,-0.3553806982851771,-0.1720165140865197,-0.17146165315955056,-0.06387246253090385,-0.0887404112075045,-0.2451497523416884,-1.302092996889301,-0.05760293364756704,-0.06910294813215032,-0.2259964208667424,-0.23026260506262208,-0.15436027506944197,-0.1761449941738876,-0.015996212780069963,-0.07378159927708693,0.3132126660709032,-0.07300777659639887,-0.3320347472637653,-0.07266058947013411,-0.36829035587852804
NMLCL000229,-0.03247285004846663,-0.04456342314299575,0.3110233626760008,-0.06138168627905547,-0.26656713924044906,0.4948292785015649,0.7938704902716961,-0.3343500562847178,-0.34154561352574436,-0.12059078332792827,-0.12059078332792827,0.004142621538320603,0.5357607453186908,-0.11118516226235271,-0.3692927195673385,0.5082509051036482,0.7499614144018981,-0.29700015966428844,-0.35792858388474763,-0.1720165140865197,-0.17146165315955056,-0.12690988987635698,-0.08085718601382579,-0.3133691073308262,-1.3350257503167806,-0.05759992789320971,-0.06056126255022496,-0.23774238205583986,-0.30120358441832035,-0.15436027506944197,-0.1761449941738876,-0.06148007261310142,-0.07492618959790713,0.1454086985316832,-0.14646161143168032,0.0032949744673308745,-0.1334655442390139,-0.32530044175214007
NMLCL000230,-0.03243405791592864,-0.04460635653006908,0.3565503553792599,-0.061381686279055526,-0.20713778245477132,0.541835510964077,0.8152299729273683,-0.3354242684720576,-0.3439261274582573,-0.12059078332792827,-0.12059078332792827,-0.00846610531724295,0.5514556276460969,-0.11486134668315816,-0.39974040111153836,0.5564883467448251,0.7610444181324426,-0.29880463566740256,-0.3596435068844581,-0.1720165140865197,-0.17146165315955056,-0.18500554678035547,-0.08479879861066525,-0.35040247146777276,-1.3313544734697034,-0.05759969294565828,-0.049306225466328533,-0.23980825462678926,-0.304519599545293,-0.15436027506944197,-0.1761449941738876,-0.062434088883253615,-0.07481977194174574,0.12199419143318574,-0.024038553372877875,-0.01741849689131066,-0.03212395295754756,-0.3109704703766774
NMLCL000231,-0.029198611263007872,-0.044583392963716904,0.33234872186174147,-0.05842617107864299,-0.0936046760026274,0.5592066657348904,0.8049301617259486,-0.33460281209350295,-0.33542429198498214,-0.12059078332792827,-0.12059078332792827,4.681802213647419e-05,0.505357961445801,-0.1185375311039636,-0.37880762004990504,0.6023034042126679,0.7562309545943524,-0.2957971756622119,-0.35293080828559004,-0.1720165140865197,-0.17146165315955056,-0.15635819908091705,-0.08479879861066525,-0.33188578939928837,-1.3228832358174203,-0.057599309405036825,-0.06162484692164759,-0.2346730856647203,-0.2941366669346117,-0.15436027506944197,-0.1761449941738876,-0.06210629187406307,-0.075022927936653,0.1452313159021485,-0.024038553372877875,-0.03982274268647367,-0.1334655442390139,-0.32530044175214007
NMLCL000232,-0.03631116664704,-0.04506615043212082,0.7185011614766985,-0.05069636209294875,-0.8313000197546215,0.21183541777473988,0.6257903368481251,-0.33504513475887887,-0.3508976325463424,-0.12059078332792827,-0.12059078332792827,0.020803941551634605,1.9025029744895905,-0.10015660899993642,-0.33028162758882773,0.1932175005986263,0.48190338091677487,-0.3031654526749291,-0.3675321526831292,-0.1720165140865197,-0.17146165315955056,-0.02716015053191172,-0.0532658978359502,-0.24612431455581799,-1.3602805323780722,-0.05759891933936731,-0.07664577176533426,-0.2501966424121239,-0.31865343451271216,-0.15436027506944197,-0.1761449941738876,-0.06270884161137429,-0.07537957239253633,0.10127590030361001,-0.1989286363140242,-0.49638972889435706,-0.17689765478821373,-0.3109704703766774
NMLCL000234,-0.03900043803385053,-0.045246235297490466,0.9473316591114448,-0.052515140677817915,-0.5686736620612971,0.6254899989183849,0.7705166413505566,-0.33574021323304054,-0.37130203768220554,-0.12059078332792827,-0.12059078332792827,0.019388540832811035,2.177642894513659,-0.1185375311039636,-0.30934884652718353,0.5825187862968805,0.5758096482393259,-0.29609792166273075,-0.3636613264837796,-0.1720165140865197,-0.17146165315955056,-0.046298660498880026,-0.07691557341698646,-0.24612431455581799,-1.3222569670944906,-0.05760110574713137,-0.07267878766384933,-0.23390576156694062,-0.28717847125834284,-0.15436027506944197,-0.1761449941738876,-0.053779456550206814,-0.07458482790939037,0.18329762820015663,-0.14646161143168032,-0.3966170259584761,-0.1334655442390139,-0.36829035587852804
NMLCL000236,-0.03557129658889119,-0.04508074189402803,0.7302072688311784,-0.05069636209294875,-0.8293710776247043,0.21389860754164033,0.6230859189874499,-0.33498194580668317,-0.3495373388706177,-0.12059078332792827,-0.12059078332792827,0.01870398512557547,1.8882844353599093,-0.10015660899993642,-0.3397965280713834,0.20042219830007638,0.47637408588280505,-0.30291483100783073,-0.366748187883261,-0.1720165140865197,-0.17146165315955056,-0.03512613584020019,-0.0532658978359502,-0.25781906112537306,-1.358925217064162,-0.0575989296853287,-0.07632347026502863,-0.24966541803673595,-0.3177836600531789,-0.15436027506944197,-0.1761449941738876,-0.0627718206274184,-0.07536212063396888,0.10226924302899985,-0.1989286363140242,-0.4960573723600489,-0.17689765478821373,-0.29664049900121475
NMLCL000237,-0.027119516371082827,-0.0449160683476478,0.626540490313497,-0.058603501990667765,-0.3896000373929534,0.6788800903114481,0.7398718183576517,-0.3356770242808456,-0.3610998351142769,-0.12059078332792827,-0.12059078332792827,0.013417620963525192,1.0052393903223957,-0.10750897784154732,-0.33694205792661674,0.7455490963352183,0.6202440316537894,-0.2983033923332039,-0.3625833748839633,-0.1720165140865197,-0.17146165315955056,-0.08042187784140345,-0.07297396082014707,-0.27633574319385745,-1.3497651051397752,-0.05760098219022728,-0.0747747738762793,-0.23868678094541684,-0.29332125337879733,-0.15436027506944197,-0.1761449941738876,-0.05552819072080081,-0.07485889077235686,0.1843619239773617,-0.14646161143168032,-0.451383844148248,-0.1334655442390139,-0.3396304131276027
NMLCL000238,-0.03206586131036513,-0.04485598358934316,0.6019189894042476,-0.05829481484751353,-0.26896950084375365,0.7188237436702454,0.8348476431870079,-0.33485556790228954,-0.36263016549946503,-0.12059078332792827,-0.12059078332792827,0.013557433233537147,0.9772227763513918,-0.12588989994557445,-0.32647566739579464,0.7403853233638197,0.7231499419815659,-0.29193760198888224,-0.3564096520850039,-0.1720165140865197,-0.17146165315955056,-0.08682150984435273,-0.09268202380434397,-0.27243749433733905,-1.304855353213144,-0.057601192470264476,-0.056188339377351154,-0.22587837100554553,-0.2708158392383681,-0.15436027506944197,-0.1761449941738876,-0.04882444250419183,-0.07442044484384028,0.24669417999562998,-0.07300777659639887,-0.2906806298030648,-0.07266058947013411,-0.3396304131276027
NMLCL000241,-0.07394651372805443,-0.04763502093057955,3.2254217027986365,0.05092789133662038,-2.3958581577959124,0.8388799611750791,0.7944904854113893,-0.332770332479805,-0.3692615971686213,-0.12059078332792827,-0.12059078332792827,0.009512451645007015,3.96125693405869,-0.1185375311039636,-0.3426509982161609,0.4401793380672698,0.06229774471538076,-0.2846695736430041,1.7122284657663598,-0.1720165140865197,-0.17146165315955056,0.026648828225955046,0.06104086747239185,-0.20226901491994212,1.0825821265586888,-0.05761123969116986,-0.021704656780121154,-0.14153174518029832,4.099529015398741,-0.15436027506944197,9.352460404946887,-0.09610167116314074,0.024557952868975386,2.3323591380571314,0.22080756274472693,0.5797440124195514,0.17055922960538505,-0.4829301268822293
NMLCL000242,-0.019456011163633425,-0.04589764155806905,1.5208137690879868,-0.05287704049827661,-0.6692977068477378,0.9203817383201509,0.7197757712012024,-0.3361193469462193,-0.3769132490945658,-0.12059078332792827,-0.12059078332792827,0.020161289758436177,2.479367064191268,-0.11118516226235271,-0.3017369261411282,1.0786785688272014,0.3884986758389089,-0.3000577440028994,-0.3462671074867124,-0.1720165140865197,-0.17146165315955056,-0.03799236999066427,-0.06903234822330767,-0.23930237905691085,-1.2297658741655877,-0.057601975626248816,-0.05416149601464522,-0.24216925185073016,-0.251735162032355,-0.15436027506944197,-0.1761449941738876,-0.06362142693452032,-0.07365472322583053,0.22799805084274155,-0.07300777659639887,-0.3384810711147103,-0.07266058947013411,-0.3539603845030654
NMLCL000243,-0.03449444105263413,-0.04472075825824355,0.48427052122837183,-0.06755542914213945,0.03724692336021793,1.3106910144589696,0.8822658809491862,-0.3370671812291676,-0.3660308996887739,-0.12059078332792827,-0.12059078332792827,-0.0010031466247835106,0.9947704282612563,-0.12588989994557437,-0.35882632903651646,1.3144822746513487,0.7994094247514593,-0.28677479564663827,-0.3474430546865144,-0.1720165140865197,-0.17146165315955056,-0.17022563499142507,-0.10450686159486215,-0.32019104282973326,-1.2687430087048517,-0.05760131671390314,-0.05249158401888654,-0.2113582380783154,-0.24091734219190675,-0.15436027506944197,-0.1761449941738876,-0.04359639981452547,-0.07418859674003614,0.29121722000868017,-0.21991544626696177,-0.3393649388455866,-0.07266058947013411,-0.3826203272539907
NMLCL000244,-0.013149229113558302,-0.045447778203486895,1.2632278031454325,-0.0648544166395402,-0.09652375997639022,1.3641052493251566,0.9932402560994018,-0.33889966084286777,-0.4003783150008033,-0.12059078332792827,-0.12059078332792827,-0.02981930650925068,2.133655899610703,-0.14427082204960157,-0.4149642418836491,1.640286120119502,0.7288878779637762,-0.2875767849813557,-0.33700652328827385,-0.1720165140865197,-0.17146165315955056,-0.28736966248986534,-0.12027331198221959,-0.37866477567755297,-1.111782979030091,-0.057602377941662564,-0.04227797014886022,-0.2085840663401861,0.11835387049913852,-0.15436027506944197,-0.1761449941738876,0.2166469683547868,-0.0719917540531974,0.43397476025769577,0.037172975656523305,-0.22245589826168585,0.018546842683185582,-0.3826203272539907
NMLCL000245,-0.03424845669363031,-0.044883952537066694,0.634593795336169,-0.05829481484751353,-0.45095256247572124,0.7216377016804806,0.8516295458666642,-0.3353610795198619,-0.3663709731077026,-0.12059078332792827,-0.12059078332792827,0.0033334880617532283,1.0819279558077621,-0.12588989994557437,-0.36168079918128315,0.7225125851115772,0.7325887378333777,-0.29193760198888224,-0.3576345970847974,-0.1720165140865197,-0.17146165315955056,-0.11801267223381154,-0.0926820238043439,-0.3016743607612489,-1.290675205355242,-0.057601389069633184,-0.056129172784279605,-0.2255242214219529,-0.27016350839372105,-0.15436027506944197,-0.1761449941738876,-0.04778877124534246,-0.07426038259732556,0.23388715414327185,-0.07300777659639887,-0.3382483458956284,-0.07266058947013411,-0.3396304131276027
NMLCL000246,-0.036930097534541025,-0.04493728957999301,0.6642697556784414,-0.05571192242520293,-0.30074276884476986,0.9814130494407475,0.7900497280494876,-0.3343500562847178,-0.374532735162049,-0.12059078332792827,-0.12059078332792827,0.012575292741761723,1.022877105276385,-0.11118516226235271,-0.32742715744405015,0.9559309350186802,0.6626288731004161,-0.2921882236559819,-0.3530778016855651,-0.1720165140865197,-0.17146165315955056,-0.08912145440360197,-0.07297396082014714,-0.2743866187655982,-1.3380218216472508,-0.05760282321688222,-0.0713164985292584,-0.22398957322639276,-0.18188140075107262,-0.15436027506944197,-0.1761449941738876,0.021709091430531968,-0.07457164735498216,0.42184178839756237,-0.14646161143168032,-0.19280326738857664,-0.1334655442390139,-0.41128027000491596
NMLCL000247,-0.03159212414510311,-0.044544777509207274,0.2942679511424947,-0.06138168627905547,-0.2452977277172466,0.44988561295348856,0.7985290403327655,-0.3346660010457001,-0.34086546668787715,-0.12059078332792827,-0.12059078332792827,0.00678360100332192,0.507521959895751,-0.11486134668315816,-0.36168079918128315,0.46961599435868806,0.7586808629348991,-0.2985540140003041,-0.35861455308463147,-0.1720165140865197,-0.17146165315955056,-0.11706110210195284,-0.08479879861066518,-0.3055726096177673,-1.332537838255986,-0.057599565438714063,-0.04971422421509813,-0.24057557872457028,-0.304519599545293,-0.15436027506944197,-0.1761449941738876,-0.06281094471812111,-0.07489013876743918,0.11958178767152147,-0.14646161143168032,-0.04087265268966396,-0.03212395295754756,-0.3109704703766774
NMLCL000249,-0.030018730264861685,-0.04458784677044205,0.3328693724944784,-0.05854680435212925,-0.3742721998827471,0.38577828026319655,0.7877946726821607,-0.3339077336193426,-0.3393351363026891,-0.12059078332792827,-0.12059078332792827,0.011112427302814972,0.6032878282428032,-0.11118516226235271,-0.3493114285539499,0.41629627911037104,0.7385908809847667,-0.2975515273319057,-0.35787958608475595,-0.1720165140865197,-0.17146165315955056,-0.09087260877215315,-0.07691557341698646,-0.2851068031210237,-1.334626247504143,-0.05759965109644447,-0.062284716177135886,-0.23939508011259883,-0.3033780205671551,-0.15436027506944197,-0.1761449941738876,-0.06232615508362448,-0.07508166165606579,0.1328145318347658,-0.024038553372877875,-0.03193583066051725,-0.1334655442390139,-0.3109704703766774
NMLCL000250,-0.030589373992825995,-0.04455859241478839,0.3060835448732032,-0.05848774431198488,-0.3531776051799106,0.41944709756587734,0.7921285975997167,-0.3334654109539667,-0.3361044388228455,-0.12059078332792827,-0.12059078332792827,0.007181692962927914,0.5371404569724685,-0.11486134668315816,-0.36168079918128315,0.4464676444310636,0.7493473718900818,-0.2961981703295698,-0.3556256872851345,-0.1720165140865197,-0.17146165315955056,-0.1085167480632212,-0.08085718601382579,-0.2997252363329897,-1.3297941512900995,-0.057599740216952196,-0.06144376360092855,-0.23732920754165143,-0.3004425317662292,-0.15436027506944197,-0.1761449941738876,-0.06253114011828698,-0.07498852190651602,0.13756838630627755,-0.024038553372877875,-0.009336574693672403,-0.1334655442390139,-0.32530044175214007
NMLCL000253,-0.032951888586016095,-0.04479216863512341,0.5679490502006682,-0.05815123943209295,-0.03587225740487507,0.8946564737802207,0.926697363544699,-0.3368776143725783,-0.38099413012173805,-0.12059078332792827,-0.12059078332792827,-0.0005669055898225447,0.9459390475014046,-0.1332422687871853,-0.3635837792777943,0.9107422501778787,0.8250679604114951,-0.2923385966562413,-0.3585655552846397,-0.1720165140865197,-0.17146165315955056,-0.16311582572022587,-0.10056524899802269,-0.32311472947212205,-1.2874441337647138,-0.05760143893452362,-0.05303550933860751,-0.22292712447562024,-0.25461628992955954,-0.15436027506944197,-0.1761449941738876,-0.04033141464891518,-0.0742776034928332,0.28717289605530244,-0.07300777659639887,-0.17060384042684673,-0.07266058947013411,-0.3539603845030654
NMLCL000254,-0.04327431523437324,-0.04544314178001633,1.082254740963929,-0.048025031046421966,-0.7977487513395211,0.6822864574262901,0.6823484264864956,-0.3346660010457001,-0.3707919275538055,-0.12059078332792827,-0.12059078332792827,0.021459263120072115,2.9979184152612093,-0.10015660899993642,-0.30649437638241683,0.5987558534177759,0.45381288270026804,-0.29609792166273075,-0.3646412824836158,-0.1720165140865197,-0.17146165315955056,-0.02641289139692841,-0.04932428523911074,-0.23248044355798156,-1.3506547645347258,-0.05760081314720568,-0.05820051274572394,-0.23449601087292435,-0.283916817035094,-0.15436027506944197,-0.1761449941738876,-0.04740137468453924,-0.0748947439766096,0.25747904387130244,-0.07300777659639887,-0.3133849843391694,-0.07266058947013411,-0.3969502986294534
NMLCL000255,-0.03628053901397424,-0.0449608036124144,0.6247032460294798,-0.053367693139475376,-0.7382227661690557,0.24757992193705972,0.6227945228995574,-0.3353610795198619,-0.3493673021611543,-0.12059078332792827,-0.12059078332792827,0.014673926615330696,1.377385622393305,-0.10015660899993649,-0.35502036884349414,0.229172071140234,0.5009932306301655,-0.30391731767622737,-0.36738515928315313,-0.1720165140865197,-0.17146165315955056,-0.05540580027440301,-0.05720751043278956,-0.2792594298362462,-1.3616665409316677,-0.05759891324285298,-0.06370934946105733,-0.25120006623229807,-0.319468848068524,-0.15436027506944197,-0.1761449941738876,-0.06284700132001185,-0.07515441657588208,0.09481917258856798,-0.1989286363140242,-0.507302837596274,-0.09003343368981405,-0.28231052762575204
NMLCL000256,-0.03277417761311103,-0.045162374460174085,0.7887615647638859,-0.053940121220874,-0.5797243872948025,0.692003407845278,0.5939280112962171,-0.3337181667627533,-0.3531081097693939,-0.12059078332792827,-0.12059078332792827,0.03422785022161281,1.5076356461898819,-0.08545187131671475,-0.23513262276318425,0.7063708115539654,0.43273795823307576,-0.296849786664029,-0.35528270268519374,-0.1720165140865197,-0.17146165315955056,0.013146037942820921,-0.041441060045432014,-0.15646459085580705,-1.322665454601667,-0.0576012055315076,-0.05403842135408329,-0.2367979831662648,-0.26929373393418715,-0.15436027506944197,-0.1761449941738876,-0.04315245622104796,-0.07471533165397269,0.2862505063817278,-0.07300777659639887,-0.6081827689481152,-0.07266058947013411,-0.3826203272539907
NMLCL000257,-0.02120234780745287,-0.04544549528720772,1.1532550138336963,-0.05534215521734301,-0.3886962235918175,1.0166922647944001,0.8036692923459325,-0.3378254486555251,-0.3910262959802053,-0.12059078332792827,-0.12059078332792827,0.006956265331770044,1.9668906975694707,-0.12221371552476899,-0.3464569584091832,1.1639450643510612,0.561067434233618,-0.3028647066744103,-0.38291746188053566,-0.1720165140865197,-0.17146165315955056,-0.10719443427190785,-0.08479879861066525,-0.29582698747647135,-1.3263856197291743,-0.057601517082850495,-0.03939971287439718,-0.24447122414407063,-0.2666300496518646,-0.15436027506944197,-0.1761449941738876,0.008739705358577233,-0.07443857560591904,0.16790081595660278,-0.07300777659639887,-0.42903667339631296,0.04894932006762547,-0.3539603845030654
NMLCL000258,-0.025079987461245908,-0.04597679264822907,1.5755471456015695,-0.05559380234491433,-0.890215798946496,0.8983227370815827,0.6969057899104858,-0.33839414922529465,-0.38694541495303103,-0.12059078332792827,-0.12059078332792827,0.013847229158279397,3.173786836943011,-0.11486134668315816,-0.3331360977335944,0.9962945071815821,0.3521929038173644,-0.30657390734748047,-0.3639553132837309,-0.1720165140865197,-0.17146165315955056,-0.04981637900485817,-0.07691557341698646,-0.2626918721960432,-1.2541347281968194,-0.05760248463763014,-0.06983783301669615,-0.2526166645666619,-0.2901683209629895,-0.15436027506944197,-0.1761449941738876,-0.06730251459506151,-0.07360044272273324,0.13685885578814033,-0.14646161143168032,-0.4620835875375774,-0.1334655442390139,-0.29664049900121475
NMLCL000259,-0.0287291006386501,-0.0451874339507905,1.0291498477500016,-0.061381686279055575,0.045914829426935935,1.5251447730586023,1.0669409387933961,-0.3388364718906706,-0.40394908589958145,-0.12059078332792827,-0.12059078332792827,-0.03327889988580667,1.5223166208282468,-0.14794700647040687,-0.41401275183539354,1.608965638018947,0.8595124503343679,-0.2699831439509884,1.9886740533197698,-0.1720165140865197,-0.17146165315955056,-0.3167008197360756,-0.12027331198221966,-0.3825630245340714,1.0825821269902844,-0.05761123969116986,0.027992966911309588,-0.15676017727470898,3.670512763233857,-0.15436027506944197,4.5881577053865,-0.15708903992477402,-0.07170003815227569,1.4262886663971435,0.22080756274472693,0.09308989660858563,0.778608777294183,-0.454270184131304
NMLCL000260,-0.03641417891081215,-0.04510036168199225,0.877455960776997,-0.0580743240309748,-0.17393503548114705,1.1627854357466993,0.927760371987225,-0.3386469050340798,-0.39238658965592604,-0.12059078332792827,-0.12059078332792827,-0.009898373240310008,1.2594016120242844,-0.13691845320799073,-0.3826135802429273,1.1427472768026823,0.7530579693118434,-0.2929400886572801,-0.34406220648708274,-0.1720165140865197,-0.17146165315955056,-0.1937666450150474,-0.10450686159486208,-0.342605973754736,-1.1622886252409843,-0.05760273194286722,-0.04476127595549174,-0.2215695510718541,-0.028801095873179205,-0.15436027506944197,-0.1761449941738876,0.12107906062057575,-0.07243295153609373,0.3611059760450999,-0.14646161143168032,-0.407384494735045,0.018546842683185582,-0.36829035587852804
NMLCL000261,-0.027104356850293238,-0.04507101132771861,0.7167731431487534,-0.05145959953481342,-0.6084240142739621,0.3814098180076364,0.6113108582741003,-0.33144336448367795,-0.34562649455291666,-0.12059078332792827,-0.12059078332792827,0.04281016839102364,1.4439896288698992,-0.08545187131671482,-0.16186788904742966,0.43450190290092133,0.4675095406170354,-0.2923385966562413,-0.35508671148522586,-0.1720165140865197,-0.17146165315955056,0.048107677587957254,-0.03749944744859263,-0.06583030494166656,-1.343982897534216,-0.05760092294582739,-0.054701571120901724,-0.23119061475940905,-0.2772847867811493,-0.15436027506944197,-0.1761449941738876,-0.0464014166333619,-0.07496014553573131,0.29824157213822744,-0.07300777659639887,-0.37152561821495284,-0.07266058947013411,-0.3826203272539907
NMLCL000262,-0.03487218491086499,-0.0450637269939736,0.8236071051591323,-0.06138168627905547,-0.24380971313815883,0.9508836914035037,0.8862393892282978,-0.3376358817989357,-0.38983603901394204,-0.12059078332792827,-0.12059078332792827,0.002536165642365444,1.3112311216789418,-0.12221371552476899,-0.3559718588917497,0.9474389609808506,0.7233298377059776,-0.2960477973293104,-0.35832056628468123,-0.1720165140865197,-0.17146165315955056,-0.1352643919948867,-0.09268202380434397,-0.31044542068843733,-1.2901122529691116,-0.05760292215070847,-0.06870237466123479,-0.22906571725786454,-0.221945386793334,-0.15436027506944197,-0.1761449941738876,-0.015178321214030994,-0.07368486126744365,0.31385124353722693,-0.07300777659639887,-0.42480051216046416,-0.07266058947013411,-0.3539603845030654
NMLCL000263,-0.03308412500229828,-0.044796350864487675,0.5359820212757508,-0.06415987056744328,-0.1276281225418514,0.7655119995408118,0.8071611220975934,-0.33795182655991945,-0.37028181742540955,-0.12059078332792827,-0.12059078332792827,-0.0013711030352231241,0.8418581854762639,-0.10750897784154732,-0.37785613000164947,0.7781569860975865,0.7104192433623174,-0.30226321467337264,-0.3688550932829062,-0.1720165140865197,-0.17146165315955056,-0.16017475094587047,-0.08085718601382585,-0.33383491382754754,-1.3616855546990854,-0.05760121140408326,-0.05905442731989359,-0.24275950115671321,-0.3039759905080839,-0.15436027506944197,-0.1761449941738876,-0.05763617347299044,-0.07468490737474576,0.16357267979596912,-0.14646161143168032,-0.4898403353731178,-0.03212395295754756,-0.32530044175214007
NMLCL000264,-0.055464080041459085,-0.0465928450170421,2.290761825021559,-0.020340327473327056,-1.543412191500415,0.8713799336574005,0.8467223236107537,-0.33776225970333007,-0.39493714029791016,-0.12059078332792827,-0.12059078332792827,-0.005158146798320744,4.656716562131948,-0.1295660843663798,-0.3826135802429273,0.6561261242244103,0.33643274148173635,-0.2976016516653261,0.14390688363067622,-0.1720165140865197,-0.17146165315955056,-0.07141105003699623,-0.04932428523911084,-0.3006997985471193,-0.1427969590101098,-0.05761123969116986,-0.04340946921770719,-0.17812720215136343,1.4854762381746003,-0.15436027506944197,2.206006355606306,0.06451628085406318,-0.06591143115316705,0.9682157638883822,-0.024038553372877875,-0.10438921260434131,-0.03212395295754756,-0.3969502986294534
NMLCL000265,-0.026145429397731346,-0.046424892024019185,1.9657569594440183,-0.04980591841077319,-1.0552772577293883,1.2219690025814416,0.6792649288091869,-0.33852052712968755,-0.39493714029791016,-0.12059078332792827,-0.12059078332792827,0.008751225832373515,4.084318469316186,-0.11486134668315809,-0.34550546836092766,1.3253528549160427,0.242002776339584,-0.30572179367934144,-0.3652292560835172,-0.1720165140865197,-0.17146165315955056,-0.058384467512919834,-0.06903234822330767,-0.2743866187655982,-1.2680848506132605,-0.057605053682599654,-0.065887666137503,-0.24683222136800953,-0.23765568796865547,-0.15436027506944197,-0.1761449941738876,-0.016305360094578,-0.07316289406590351,0.19968778316910357,-0.07300777659639887,-0.5345132409103169,-0.07266058947013411,-0.32530044175214007
