,AP12AHPDepthPercentChangeTest,AP12AmplitudeChangePercentTest,AP12AmplitudeDropTest,AP12HalfWidthChangePercentTest,AP12RateOfChangePeakToTroughPercentChangeTest,AP1AHPDepthTest,AP1AmplitudeTest,AP1DelayMeanStrongStimTest,AP1DelayMeanTest,AP1DelaySDStrongStimTest,AP1DelaySDTest,AP1RateOfChangePeakToTroughTest,AP1SSAmplitudeChangeTest,AP1WidthHalfHeightTest,AP1WidthPeakToTroughTest,AP2AHPDepthTest,AP2AmplitudeTest,AP2DelayMeanStrongStimTest,AP2DelayMeanTest,AP2DelaySDStrongStimTest,AP2DelaySDTest,AP2RateOfChangePeakToTroughTest,AP2WidthHalfHeightTest,AP2WidthPeakToTroughTest,AccommodationAtSSMeanTest,AccommodationRateMeanAtSSTest,AccommodationRateToSSTest,Burst1ISIMeanStrongStimTest,Burst1ISIMeanTest,Burst1ISISDStrongStimTest,Burst1ISISDTest,ISIBurstMeanChangeTest,ISICVTest,ISIMedianTest,InitialAccommodationMeanTest,InputResistanceTest,SSAccommodationMeanTest,SpikeRateStrongStimTest
475622680,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.163746144730061,-1.5268179709425487,0.17896539688366586,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07903760207936934,-0.475033290418269,-0.14794700647040687,0.8091277051982658,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110054,-0.43749031808341293,-0.7838595257669452
475623964,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.527074362963258,-0.07638115894244842,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.19022312730966923,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110054,-0.43749031808341293,-0.7838595257669452
475623964,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-0.1671063548153407,-0.04009011350755241,-0.14879569815965246,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,-0.015526563395398393,-0.475033290418269,-0.16081365194322594,-0.4829957803339872,-1.1852586828615468,-1.5098056262774397,-0.18767898847559156,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,0.22080756274472693,-0.8739149268105523,0.17055922960538505,-0.7695295543914825
475894121,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.5269615143781303,-0.08115192483328451,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.20492786499289095,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110054,-0.43749031808341293,-0.7838595257669452
475894121,-0.009546241731961051,-0.04550916682977245,0.7713694903935872,-0.051964112420113964,-0.2715527624867307,0.5873201194361342,0.05831374251987802,-0.15928506422427435,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,-0.05970223958088354,-0.475033290418269,-0.1828707584680584,-0.5053557964680039,0.8049329144655918,-0.11069738172265656,-0.19346834898558318,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,-0.39720873556534725,-0.14983540645851492,-0.4673499371634343,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.321587295971001,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,0.22080756274472693,-0.8739149268105163,0.17055922960538505,-0.4829301268822293
475895240,-0.03784071594659741,-0.04446205575143835,-0.1702098773449433,-0.05534215521734295,-0.10938636483370125,-1.16297353931907,-1.5267791510447621,-0.025514052424253364,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07888295195323422,-0.475033290418269,-0.2067659572032937,-0.5124919718299316,-1.1813150413385733,-1.50871753347908,0.009434952697975457,-0.14951644161987185,-0.1720165140865197,-0.17146165315955056,0.19020948755193345,-0.17939750093481038,-0.47368459155528775,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.05482412213111354,-0.28157929817509747,-0.15436027506944197,-0.1761449941738876,-0.029527706134768027,-0.06240706849138792,-0.488876108156217,-0.5137307856080877,-0.8739149268110054,-0.43749031808341293,-0.7551995830160197
475895240,-0.4407886213993639,-0.05172838676538691,5.6872978010774204,-0.15630298279897098,0.3185419495948355,0.5206635952328896,0.34088682008637783,-0.1659830931571045,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,-0.08727428845553567,4.01027967364808,4.3406741713330135,-0.5110647367575374,-2.93356582904171,-0.9828327277928649,-0.1982301606604693,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,1.2987072228799574,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.3291129746223094,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,0.22080756274472693,-0.873914926810527,0.17055922960538505,1.5232658656825433
476051620,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.5262230331664575,0.7177144033111457,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.02663292058382799,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
476053392,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.5260027528737918,0.20433576119056696,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.0854518713167147,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
476053392,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.5260027528737918,0.20433576119056696,1.0136469609143226,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.0854518713167147,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
476093220,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1638128007486077,-1.5263566460005908,-0.11094551579394042,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07893280856836561,-0.475033290418269,-0.1626517441536286,-0.46586895946536533,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110054,-0.43749031808341293,-0.7838595257669452
476099282,-0.03479280345219947,-0.04452057909448055,-0.1701786154224056,-0.05910448604267211,0.17032351997592218,-1.1630553444491585,-1.5267538729642767,0.003805621394928403,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07891801355411296,-0.47464010952972324,-0.179194574047253,-0.4891804656476376,-1.1813364740777201,-1.5086990756057608,1.9793212560981477,1.7760970980555968,3.933251553188403,3.6328437763179777,0.1903314288667544,-0.15180621275693468,-0.4541933472726738,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,7.7006090715313436,6.861035743965667,-0.15436027506944197,-0.1761449941738876,0.13041677457261439,-0.07689153605112083,4.172473322054631,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7551995830160197
476104386,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.5271447804885565,-0.02191228214905247,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.24352780141134797,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
476104386,-0.43609545154905666,-0.020216850824519805,-5.1644760221244645,-0.11326607074456897,0.3185419495948355,-2.887889012585417,-1.0151021094160175,-0.177072754267592,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,16.086083395806337,-0.5976503311488807,0.5569251706242413,0.1938577058343114,-0.19171399731588878,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,-0.9221881825456982,10.727044554519756,-0.5077942690498456,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.3057095896400075,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,0.22080756274472693,-0.8739149268105554,0.17055922960538505,1.2653263809242152
476135066,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.5264920642812199,0.2682197918612422,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.11302325447275537,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
476135066,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1093823611819438,-1.5116357737730524,-0.06229002260262421,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0788028462392448,-0.475033290418269,2.5595628194527906,0.23537920609963833,-1.1852586828615468,-1.5098056262774397,-0.04339609472654807,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.1266574626694796,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,0.22080756274472693,-0.8739149268105232,0.17055922960538505,-0.6978796975141692
476178907,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.526066850744443,0.48211439504644354,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.08545187131671475,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
476266853,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.5260442809413208,-4.890468905831104e-05,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.059718580371076746,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
476269122,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.526180602160439,0.6992632292697646,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.08728996352711749,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
476269122,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.5278859700314038,-0.0050408319125841315,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.2913181988818185,-0.5976503311488807,7.773665338337235,-1.5098056262774397,0.05066221693580416,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.13267193155875107,-0.2739962032589554,0.7766787291741283,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,0.014854808440408832,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,0.22080756274472693,-0.8739149268105252,0.17055922960538505,-0.6262298406368559
476615310,-0.034491658725494596,-0.044149024912598214,-0.17034664784843767,-0.06252028639724723,0.2735543410406885,-1.1631916864530332,-1.5266536634732026,1.1878718021293106,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07903508017651882,-0.47498889924710497,-0.06707094921268764,0.6716373932251956,-1.1814681332189056,-1.5085569499151916,1.797044117616858,1.5979165983856274,3.933251553188403,3.6328437763179777,0.19087232068685744,-0.03552864115017293,0.7381835217159763,1.0825821247811136,-0.05761123969128675,0.03710461684783905,1.8152332415556318,1.4407100339604866,2.6027666506992064,2.206006355606306,-0.0864409850029898,-0.05127595034080214,0.4021523165192849,0.9553459110975415,-0.8739149268110054,0.778608777294183,-0.6405598120123186
476754635,-0.03600707654791942,-0.04426061890439501,-0.1703153854600619,-0.061381686279055575,-0.02414707811831079,-1.1629795985302667,-1.5269515836690617,0.0666786288304603,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07892623784479087,-0.47466547569725115,-0.19022312730966923,-0.4906077007200318,-1.1812844230355066,-1.5088688883263444,0.28556990550793915,0.1204124385346366,-0.1720165140865197,-0.17146165315955056,0.19039012833597915,-0.16560185684587242,-0.45029509841615545,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,9.436296180710618,8.459572478780755,10.874147428005154,9.352460404946887,3.6200146859369946,-0.0814982222269633,5.2156960428703565,-0.5137307856080877,-0.8739149268110054,-0.1334655442390139,-0.7551995830160197
477127614,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.163752204302441,-1.5265326897331222,0.24919991725009144,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07903825480274414,-0.475033290418269,-0.04317575047745238,1.135964536774346,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
477127614,-0.034167793595109554,-0.044055882494450055,-0.1703925864630953,7.493736142419908,0.3185419495948355,-0.6064313783476272,0.36706769183594384,-0.12658478146257854,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.06475081869433916,-0.475033290418269,0.006452739203420858,0.27819625827116057,-1.1852586828615468,0.4273500259991396,-0.08805687580363518,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,17.410048712460924,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.11414417738259709,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,0.22080756274472693,-0.8739149268105526,0.17055922960538505,-0.49726009825769196
477278032,-0.034167793595109554,-0.04550774101273025,-0.1697370415235468,-0.004555189471123885,0.3185419495948355,-1.1632431937212215,-1.5267791510447621,-0.0860490686285135,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07902550481992499,-0.47473931003843106,-0.17000411299523943,0.04698417654486254,-1.1852586828615468,-1.5088292037666864,1.5450189691818432,1.3515556600271474,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.09071121750592427,-0.5657807207906115,1.0825821257309194,-0.05761176404072677,0.21102994797531285,1.8961564214061655,1.5152388329617614,2.6027666506992064,2.206006355606306,-0.22223424254036095,-0.08137501982018562,-0.3788634013191926,2.791691781979578,-0.8739149268110056,2.2987326465161777,-0.28231052762575204
477278032,-0.034167793595109554,-0.04550774101273025,-0.1697370415235468,-0.004555189471123885,0.3185419495948355,-1.1632431937212215,-1.5267791510447621,-0.0860490686285135,0.23224326256560393,-0.12059078332792827,-0.12059078332792827,0.07902550481992499,-0.47473931003843106,-0.17000411299523943,0.04698417654486254,-1.1852586828615468,-1.5088292037666864,1.5450189691818432,1.3515556600271474,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.09071121750592427,-0.5657807207906115,1.0825821257309194,-0.05761176404072677,0.21102994797531285,1.8961564214061655,1.5152388329617614,2.6027666506992064,2.206006355606306,-0.22223424254036095,-0.08137501982018562,-0.3788634013191926,2.791691781979578,-0.8739149268110056,2.2987326465161777,-0.28231052762575204
477880128,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.163637070982488,-1.5265588706444762,0.16932908167369692,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07891903390119696,-0.475033290418269,-0.18838503509926655,-0.48727748555112643,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
478396248,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.527332560538083,0.49876468395022494,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.15529937531201776,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7838595257669452
478447600,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1641400219913274,-1.5260533088195216,0.2527069040969984,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.07903199043525674,-0.475033290418269,-0.1277279921559771,0.5327198461797742,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110054,-0.43749031808341293,-0.7838595257669452
478447600,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1641400219913274,-1.5260533088195216,0.2527069040969984,1.1438100620101646,-0.12059078332792827,-0.12059078332792827,0.07903199043525674,-0.475033290418269,-0.1277279921559771,0.5327198461797742,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110054,-0.43749031808341293,-0.7838595257669452
478500297,-0.034167793595109554,-0.044102173526773,-0.1703622785767875,-0.052121071984429605,0.3185419495948355,-1.1669486700883798,-1.526232963875526,0.01720167926058874,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.12588989994557445,-0.5976503311488807,-1.1852586828615468,-1.5081231894521174,0.23023264141242306,0.0663188673437534,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.08479879861066518,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,0.5310868514548263,0.2580342126098448,-0.15436027506944197,-0.1761449941738876,0.0016383529347937225,-0.06949773512699911,-0.13671837374224266,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7551995830160197
478500297,-0.034167793595109554,-0.044102173526773,-0.1703622785767875,-0.052121071984429605,0.3185419495948355,-1.1669486700883798,-1.526232963875526,0.01720167926058874,0.510083245832231,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.12588989994557445,-0.5976503311488807,-1.1852586828615468,-1.5081231894521174,0.23023264141242306,0.0663188673437534,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.08479879861066518,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,0.5310868514548263,0.2580342126098448,-0.15436027506944197,-0.1761449941738876,0.0016383529347937225,-0.06949773512699911,-0.13671837374224266,-0.5137307856080877,-0.8739149268110052,-0.43749031808341293,-0.7551995830160197
478586425,-0.034167793595109554,-0.04405588126210173,-0.17039354049932526,-0.061381686279055526,0.3185419495948355,-1.1669486700883798,-1.5264433136743643,0.3577269426476057,-0.47842516464547175,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.475033290418269,-0.07258522584389575,-0.5976503311488807,-1.1852586828615468,-1.5098056262774397,-0.38326413747985283,-0.5333897056551762,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.2739962032589554,-0.5657807207906115,1.0825821282549994,-0.05761213381145449,-0.021704656780121154,-0.4260319106650335,-0.6234550216754736,-0.15436027506944197,-0.1761449941738876,-0.08351553403670323,-0.08499520000296747,-0.7119879795841596,-0.5137307856080877,-0.8739149268110056,-0.43749031808341293,-0.7838595257669452
478716304,-0.034167793595109554,-0.04412429963370404,-0.170366186491794,-0.05593426610574615,0.3185419495948355,-1.1627432726791636,-1.5269073470013066,0.14386393393850186,0.8509218299558332,-0.12059078332792827,-0.12059078332792827,0.07892614385513962,-0.475033290418269,-0.19757549615128017,-0.4848987604304984,-1.1852586828615468,-1.5088116687210227,0.47118031216164985,0.3018512919040578,-0.1720165140865197,-0.17146165315955056,0.19092542754301628,-0.1695434694427118,-0.5657807207906115,-1.6573445422276256,0.040202849383542266,-0.021704656780121154,0.7521057040808818,0.4615886165925382,-0.15436027506944197,-0.1761449941738876,-0.0570194538172925,-0.07084199881629867,0.049444695953755065,-0.5137307856080877,-0.8739149268110054,-0.43749031808341293,-0.7408696116405573
478793814,-0.034167793595109554,-0.044043937234116294,-0.17039744794849374,-0.06955281653901955,0.3185419495948355,-1.1669486700883798,-1.5270851963955745,-0.020616908629024377,0.40831627521712893,-0.12059078332792827,-0.12059078332792827,0.0790463308705579,-0.4752294575134981,-0.19757549615128017,-0.5976503311488807,-1.1813977110488525,-1.5089860959099357,0.02449731489064257,-0.13479260272235166,-0.1720165140865197,-0.17146165315955056,0.19039207612872652,-0.17939750093481038,-0.45809159612919215,-1.0316516196217842,-0.05761123969116986,0.07977384893993641,8.937565029618654,8.000250022791496,10.874147428005154,9.352460404946887,8.429601114225093,-0.08394095317420457,-0.5301353077858402,-0.5137307856080877,-0.8739149268110054,4.122881289582572,-0.5545799837595426
